-0.561398, -0.443918, -0.238405
-0.030949, -0.029543, 0.247203
0.600859, -0.024760, 0.110539
0.009332, -0.104784, 0.125026
0.321272, -0.281296, 0.251251
-0.080579, -0.103802, -0.263342
-0.149450, 0.043696, 0.447583
-0.907872, -0.045308, -0.128378
0.332987, 0.045552, 0.157031
0.030929, -0.011917, 0.023208
0.020751, 0.019541, -0.069414
0.049220, 0.174069, -0.390064
-0.014125, 0.006314, 0.172302
0.001138, 0.000587, -0.131165
0.001436, -0.098382, -0.030056
-0.108125, 0.021318, 0.424254
-0.013029, 0.347719, -0.417055
-0.058395, 0.012639, -0.499759
0.603415, -0.664611, 0.236370
-0.222776, 0.164764, -0.025371
0.269982, 0.566354, -0.755995
-0.446288, -0.105935, -0.288585
-0.042515, 0.306259, -0.681113
-0.001424, -0.029164, 0.081324
-0.047498, -0.178418, -0.250129
-0.041326, 0.003435, 0.141982
-0.112809, 0.112054, 0.064379
0.563621, 0.764656, 0.098121
-0.111643, -0.096905, 0.087545
-0.049613, -0.006845, -0.335042
0.433757, -0.175406, 0.701203
-0.367108, -0.165612, -0.451523
-0.078675, 0.049569, 0.102732
-0.038856, -0.823088, -0.169820
-0.338913, -0.094324, -0.405145
0.009039, 0.467749, 0.237677
0.179182, 0.192714, 0.036081
0.067128, -0.313256, 0.630817
0.338976, -0.235904, 0.203664
-0.572946, -0.109768, -0.492406
0.015207, -0.203138, -0.943936
-0.003901, -0.011477, -0.012687
-0.821150, 0.175045, 0.359201
-0.513562, -0.452453, 0.010871
0.053470, 0.378791, 0.419111
0.106267, -0.127155, -0.178906
0.319114, 0.355514, 0.841688
0.180418, 0.159642, 0.565948
-0.000080, -0.000641, 0.106155
0.235357, -0.255700, -0.806692
0.012895, 0.136046, -0.022770
0.014968, -0.011765, 0.147571
0.458840, 0.804820, -0.044478
-0.139490, -0.028043, -0.358532
-0.627251, 0.088006, -0.661987
0.301072, 0.663862, 0.362069
-0.464859, 0.622701, 0.468377
-0.184952, 0.854512, -0.263740
0.114255, -0.184412, 0.363798
-0.001382, 0.003185, -0.151098
-0.032962, 0.029418, 0.235595
-0.549039, -0.721735, -0.261215
0.694756, -0.521407, -0.072891
-0.590915, 0.016322, -0.215938
-0.249149, -0.607646, -0.174019
-0.022050, -0.231960, 0.144838
-0.010906, -0.010519, -0.135363
-0.319243, -0.359753, -0.803835
0.393595, -0.178879, 0.544530
-0.700601, 0.360387, 0.610744
-0.038445, 0.418470, -0.300103
-0.010035, 0.010986, 0.277985
-0.071045, 0.132496, -0.187719
-0.010581, 0.020186, 0.066044
-0.076217, -0.004481, 0.059938
-0.027853, 0.208402, 0.862088
-0.177659, -0.454335, -0.280238
-0.002745, -0.003815, 0.046722
0.562795, 0.426735, 0.501743
0.579737, 0.580127, 0.071104
-0.035395, 0.007036, 0.199824
-0.419781, -0.191380, 0.004371
-0.111009, 0.343177, -0.703579
0.007056, 0.002754, -0.504567
0.198443, -0.863794, -0.381206
-0.128282, -0.099443, -0.152272
0.052462, -0.116028, -0.327157
-0.441497, 0.024496, 0.330191
0.635069, 0.195660, -0.552229
-0.046995, 0.052991, 0.002632
-0.034233, 0.048123, 0.210047
-0.002280, -0.548265, 0.170539
0.031613, 0.026439, -0.142257
-0.109709, 0.449433, 0.494637
-0.134120, -0.035810, -0.315261
-0.059380, 0.222330, -0.183512
-0.037506, 0.145041, 0.549967
0.057053, -0.087336, 0.274443
-0.702190, -0.242351, -0.029985
-0.122486, 0.176049, 0.364513
0.138546, 0.008385, -0.519300
-0.044243, 0.013263, 0.511884
0.006050, 0.135150, -0.059385
0.045330, -0.019786, -0.060675
0.308662, -0.742656, 0.364715
0.597509, -0.688251, 0.368840
0.463364, 0.060685, -0.656708
0.047327, -0.105907, 0.011766
-0.019475, 0.017775, -0.022910
0.016024, 0.125819, -0.084150
-0.015183, -0.069309, -0.046409
-0.295923, 0.399399, -0.645824
0.231068, 0.547175, -0.632342
-0.116548, 0.292015, 0.500869
-0.077104, 0.211911, 0.229622
0.221580, -0.005408, -0.611274
-0.011024, 0.002070, -0.055079
-0.073951, -0.116329, -0.103495
-0.819236, -0.559631, 0.085202
0.647235, 0.113654, -0.312208
0.097265, 0.021009, 0.853115
-0.358523, 0.762629, 0.518998
-0.022028, 0.047137, 0.811572
-0.694221, 0.007731, 0.142303
-0.352840, -0.106523, -0.816275
0.038571, 0.535483, -0.734286
0.291314, -0.609318, 0.012441
-0.061656, -0.145073, -0.906062
0.255057, 0.132516, -0.528712
0.024022, -0.023173, 0.054577
-0.689403, 0.386392, -0.293036
-0.207782, -0.265251, 0.875854
0.598479, -0.290773, 0.463881
-0.319179, 0.470263, 0.683276
-0.028314, 0.014130, 0.052544
-0.260832, -0.260186, -0.090446
0.358835, -0.039270, -0.411862
0.602288, -0.377814, 0.490684
-0.109904, -0.248750, 0.050023
-0.439060, -0.055401, 0.109566
-0.262986, -0.294409, 0.005137
0.076557, 0.026678, -0.045403
0.315336, 0.083324, 0.395862
-0.041874, -0.252819, -0.139079
-0.026852, 0.079331, 0.045013
0.019061, -0.350987, 0.575399
-0.154776, -0.015638, 0.404937
0.035012, 0.049794, -0.357065
-0.538216, 0.244241, 0.671388
0.061283, 0.058654, -0.704852
-0.145858, -0.047071, -0.305405
-0.251094, 0.115043, 0.226359
0.031189, 0.023741, 0.158876
-0.138712, -0.137439, -0.227844
-0.211180, -0.303051, -0.799688
0.395414, -0.139929, -0.156905
0.331756, 0.041731, 0.570051
-0.012251, -0.152414, -0.169325
0.397067, 0.647468, -0.368343
-0.003258, -0.011714, -0.204370
-0.082313, -0.028799, -0.117292
0.031438, -0.591796, -0.508789
0.191557, 0.240170, 0.131736
0.321732, 0.238130, -0.228003
-0.219346, 0.311772, 0.076614
0.059095, -0.150160, 0.188498
0.233918, -0.184476, -0.743648
0.345308, 0.408872, -0.565687
-0.245630, 0.028727, -0.281389
-0.050480, 0.015486, -0.110397
0.565399, -0.535800, 0.080074
0.473923, -0.253224, -0.068422
0.126186, -0.174702, -0.089436
-0.002169, 0.004213, -0.027019
0.372534, -0.176659, -0.738975
0.194340, -0.055109, -0.058378
0.418749, 0.066939, 0.139466
0.037505, 0.428581, 0.409783
-0.270368, 0.134335, 0.141038
0.036224, 0.023770, -0.122236
-0.353365, -0.216156, 0.132503
0.601245, 0.311212, 0.514348
0.264902, -0.248130, 0.090631
0.229100, -0.534151, -0.373346
0.007588, 0.028197, -0.300100
0.048849, 0.098497, -0.042894
0.625166, 0.442042, 0.569033
0.807225, 0.255937, 0.274779
0.138611, 0.349972, -0.715802
-0.186659, 0.015574, -0.032926
0.160403, -0.156508, -0.058558
0.045981, -0.025450, -0.005575
0.136264, 0.351036, -0.513699
-0.223906, 0.240325, 0.493017
0.091235, 0.019899, -0.175821
-0.005707, -0.003138, 0.343903
0.004520, 0.025041, 0.205189
0.531478, 0.119623, 0.105723
0.041607, -0.112773, -0.001831
0.069316, 0.023139, 0.009739
0.263253, 0.052684, -0.361839
-0.879248, -0.412024, -0.074211
-0.036342, -0.553170, 0.466114
0.192063, 0.120768, 0.679535
-0.219534, -0.398598, 0.234937
-0.134233, 0.267446, 0.832489
0.486389, 0.145788, -0.097903
-0.029505, -0.010594, -0.522779
0.356265, -0.200103, 0.581001
-0.003103, -0.005680, -0.143456
-0.059491, -0.252984, -0.921193
0.217319, 0.333355, 0.336793
-0.468190, -0.007786, 0.852067
0.202245, 0.328224, 0.807824
0.185603, -0.231711, 0.153285
0.020108, -0.063439, -0.009671
-0.272793, 0.590137, 0.406616
0.087020, -0.151455, 0.456752
0.793845, 0.070600, -0.051768
-0.387596, -0.282796, 0.622922
0.517847, -0.433548, -0.404818
0.441884, 0.618673, -0.157688
0.164108, -0.206911, -0.272640
-0.027066, 0.015642, -0.181611
0.298351, -0.251007, -0.308798
-0.217856, -0.288837, 0.645145
-0.000108, -0.000032, -0.005231
0.082755, 0.055830, 0.098053
-0.096470, -0.262317, 0.361268
0.014548, 0.200803, 0.542564
0.525238, -0.833718, 0.163946
0.230358, 0.047824, 0.416057
0.000039, -0.006001, -0.114007
0.215356, -0.245280, 0.640063
-0.678599, 0.232141, -0.327537
-0.260319, 0.445152, -0.674531
-0.575427, 0.139598, -0.319632
-0.162310, -0.026653, -0.032001
0.069777, 0.012898, 0.405908
-0.429878, 0.174123, 0.311797
-0.045522, 0.287104, 0.194502
-0.060128, 0.107159, 0.157584
-0.032147, 0.045332, -0.547507
0.534821, -0.165412, 0.113791
-0.568025, 0.297637, -0.313468
0.070437, -0.396043, 0.518436
-0.105054, -0.014207, -0.316278
0.090096, 0.784515, 0.322524
0.211773, -0.085152, 0.952523
-0.013872, 0.011207, -0.195874
0.181937, -0.514917, -0.271187
-0.056090, -0.003759, 0.298923
-0.126656, 0.309582, 0.433061
0.158638, -0.061656, 0.630613
-0.009224, -0.024287, 0.037296
0.059509, -0.116778, -0.359626
0.041798, -0.158791, 0.649360
-0.552889, 0.690172, -0.386257
-0.446203, -0.362246, -0.511799
-0.026526, -0.084353, 0.469198
0.033454, -0.139268, 0.549731
0.058364, 0.057516, 0.077410
-0.143034, 0.057733, -0.306108
-0.362162, 0.747550, -0.115445
0.101969, 0.116006, -0.083516
0.275060, 0.034829, -0.597831
-0.154031, -0.013454, 0.630421
-0.080899, -0.156140, -0.703074
0.032026, -0.067469, -0.166853
0.115947, 0.152770, 0.000172
-0.000130, 0.000088, 0.000091
0.084965, 0.008736, 0.038751
0.147442, 0.033748, -0.797242
0.275919, 0.317426, -0.365131
-0.319315, 0.042184, -0.637582
0.084761, 0.425816, -0.579074
-0.365547, -0.042459, 0.701424
-0.029270, 0.014186, -0.040683
0.404236, 0.236157, 0.293757
0.209112, 0.354000, 0.462244
0.043189, -0.046044, -0.003314
0.103328, -0.353944, -0.596409
0.472692, 0.622089, 0.180749
-0.244141, 0.186791, -0.334955
0.008963, 0.016878, 0.140133
-0.400726, 0.247520, 0.655720
0.052199, -0.102917, 0.329327
-0.006130, -0.011606, 0.063018
-0.205994, -0.033461, 0.656145
0.002191, -0.000708, -0.013445
-0.446120, 0.700103, -0.302921
0.230350, -0.549070, 0.102267
-0.191874, 0.028934, -0.327753
-0.153351, -0.127706, -0.163957
0.111867, 0.001454, -0.599054
0.166665, -0.482588, 0.816691
0.188390, -0.035461, -0.833509
0.329707, 0.147655, 0.283850
-0.554449, -0.009021, 0.287551
0.018010, -0.003564, -0.101983
-0.017636, -0.016740, -0.308585
-0.021435, 0.032125, -0.262837
-0.010258, -0.117286, -0.010169
0.043534, 0.077208, 0.926656
-0.006789, -0.061546, -0.000505
0.049795, 0.001189, -0.181123
-0.258325, -0.032456, -0.483169
0.142680, 0.215977, 0.605954
0.048065, -0.070865, -0.002314
-0.309021, -0.583104, -0.524551
-0.083454, 0.002987, 0.091139
-0.503453, -0.083814, -0.673741
0.017660, -0.007170, 0.187033
0.290188, -0.039885, -0.108255
-0.065369, 0.030747, -0.248685
-0.146778, 0.070100, -0.572474
0.505359, -0.018822, 0.586188
0.382392, -0.126469, 0.628637
0.249857, 0.150265, -0.222497
-0.294406, -0.698015, 0.328288
0.107546, 0.903808, -0.314372
-0.273883, 0.568755, -0.336209
-0.097139, 0.119354, -0.291521
0.022008, 0.024215, -0.008420
-0.180259, -0.057205, -0.170341
0.451820, -0.635899, -0.357952
0.032331, -0.009502, -0.255445
-0.514088, 0.119464, 0.427738
0.046255, -0.045502, 0.141724
0.051666, -0.040285, 0.097839
0.102181, 0.192651, 0.007736
-0.528419, -0.312895, -0.161331
-0.057051, 0.329986, 0.001226
0.695766, 0.442019, 0.397432
0.558878, 0.244383, -0.005660
-0.075364, 0.262714, -0.776996
0.090108, -0.455882, 0.006935
0.005908, -0.005409, 0.000877
0.098312, -0.063207, 0.656455
-0.191711, 0.519453, 0.311310
0.156457, -0.360309, 0.374776
-0.873487, 0.008065, -0.000815
-0.127145, -0.354065, 0.173124
-0.183669, -0.250791, -0.742476
-0.079758, -0.136497, -0.020636
0.386605, -0.569666, 0.480768
-0.027562, 0.001435, -0.055225
0.280222, -0.109844, 0.510636
0.008876, -0.003788, 0.115734
0.042263, 0.030153, -0.288261
0.007649, -0.006796, -0.022977
0.040351, -0.056546, 0.229868
0.046218, -0.014196, 0.005761
-0.199618, 0.017298, -0.001852
-0.456494, 0.457279, -0.579667
0.171344, -0.127596, -0.002171
0.594676, 0.388696, 0.077656
-0.005790, -0.258098, 0.259486
0.130958, -0.080102, -0.015500
-0.183938, 0.179045, -0.779496
-0.009428, 0.132690, -0.260806
0.016999, -0.008547, -0.057517
0.648935, -0.171106, -0.099096
0.170101, 0.158314, -0.193406
0.374405, 0.875039, 0.123582
-0.038646, -0.407551, -0.765535
-0.006864, -0.105558, 0.229087
0.194002, 0.078094, 0.964289
0.100540, -0.528015, 0.587128
0.010619, -0.035410, 0.003649
0.024410, -0.001831, 0.358776
0.047779, -0.004295, 0.006916
-0.101463, 0.115548, 0.436751
0.521030, 0.741138, 0.271024
-0.078452, -0.246655, 0.602651
0.401773, -0.028502, 0.141355
0.069802, -0.045922, -0.658862
-0.503121, -0.451042, 0.460988
-0.101805, 0.585133, -0.097799
0.013810, 0.269541, 0.061248
0.338220, 0.216240, 0.362202
-0.050448, -0.189568, -0.057929
0.011388, 0.039195, 0.319009
-0.225274, -0.421012, -0.163505
-0.012738, -0.012678, 0.005225
0.349681, -0.101641, -0.308901
-0.036072, -0.059704, -0.109424
-0.058600, -0.090029, -0.170580
-0.000109, 0.004365, -0.106851
-0.202837, -0.173844, 0.561917
-0.497645, -0.361914, -0.313976
-0.027996, 0.006373, -0.015559
-0.053734, -0.062983, 0.136349
-0.031475, 0.026047, 0.819047
0.295517, -0.136709, 0.322730
-0.927818, 0.062670, -0.280314
-0.291258, 0.130885, 0.646719
-0.420666, 0.061736, -0.098164
0.053277, 0.258810, 0.038559
0.201836, 0.249354, 0.469947
0.070488, 0.151265, -0.056339
0.205579, -0.265134, 0.123379
0.052154, 0.212698, -0.791360
-0.199744, -0.021553, -0.036922
0.521341, 0.563471, 0.559404
0.041719, 0.024303, -0.058876
0.007811, -0.062651, -0.039882
-0.002985, -0.012149, -0.055737
0.042301, 0.125103, 0.117697
-0.185975, -0.112759, 0.230006
0.245007, 0.424246, -0.072375
0.027503, 0.047653, 0.314788
0.524869, 0.364605, 0.304113
-0.263709, 0.760614, 0.044314
-0.009629, -0.036152, -0.009461
0.534132, -0.807920, 0.172356
0.223152, 0.091891, -0.009767
-0.001254, 0.009816, 0.010526
-0.318297, 0.134451, -0.896808
-0.036496, -0.305913, 0.177204
0.239891, 0.719397, 0.031198
-0.198954, 0.204922, 0.008411
0.021802, -0.020539, 0.119610
-0.037245, -0.029726, -0.381042
-0.617337, 0.249369, 0.057096
0.063962, -0.009317, 0.153709
-0.250263, 0.259349, -0.431540
0.060451, 0.466920, 0.767014
0.073960, -0.008557, -0.437599
0.030921, 0.011484, -0.012064
0.004312, 0.378556, 0.315139
-0.014696, -0.028346, 0.009925
-0.416936, 0.525005, -0.680434
0.186962, 0.029814, -0.160171
0.156402, 0.221247, -0.256385
0.269633, -0.123016, 0.169786
-0.010741, 0.094986, 0.037272
-0.505037, -0.466300, -0.213687
0.361321, 0.242023, 0.863685
0.008610, 0.048599, 0.390887
-0.427265, 0.637537, -0.096506
0.050438, 0.028947, 0.100546
0.076290, 0.358256, 0.508198
0.158471, 0.409820, 0.563775
0.211460, 0.124232, -0.065421
-0.000650, 0.496123, -0.103156
-0.165688, -0.130106, 0.213821
0.020000, 0.279059, 0.948672
-0.023933, 0.012600, -0.001224
-0.629371, 0.049426, 0.510097
-0.033915, 0.099097, 0.553156
-0.056134, -0.012261, 0.234629
0.348354, -0.301809, 0.213208
0.110407, 0.099676, -0.084649
-0.123869, -0.348574, 0.258581
-0.003289, -0.005203, -0.030039
-0.002513, -0.000741, -0.001305
-0.002431, -0.164047, -0.179668
-0.012678, -0.010192, -0.036130
-0.487670, -0.418602, -0.245724
-0.199027, -0.117723, 0.093679
-0.316404, -0.313176, 0.153085
-0.124369, -0.383760, -0.728778
0.055615, -0.147413, -0.780418
-0.525016, 0.762237, -0.004912
0.486246, -0.045957, -0.400578
-0.043810, 0.066331, 0.026626
-0.156025, -0.729717, -0.453913
0.024825, 0.165369, -0.246354
-0.110543, 0.149378, -0.696280
-0.020127, -0.306995, 0.538619
-0.151189, 0.050832, 0.662497
0.084041, 0.047737, 0.031325
-0.041996, 0.701680, 0.030690
0.012333, -0.029879, -0.004581
0.003331, 0.018811, -0.071025
-0.379173, -0.213036, 0.132750
0.035909, -0.054253, -0.698141
0.080472, -0.197827, -0.563578
0.115412, 0.571863, -0.238074
-0.193385, -0.123821, -0.376269
-0.135935, 0.017095, -0.066668
-0.069655, -0.065544, 0.140616
-0.386592, -0.159596, 0.231111
0.003820, -0.194192, -0.146162
-0.575422, -0.313568, -0.622968
0.248046, 0.148048, 0.282838
-0.486302, -0.425169, 0.556619
0.153639, -0.078457, 0.257566
-0.015360, 0.073183, 0.019463
-0.285479, 0.599246, 0.498042
0.049838, 0.352811, 0.359397
-0.096630, 0.077544, -0.156044
-0.176161, -0.354970, -0.000452
0.007319, 0.097476, 0.804063
-0.116915, 0.053247, -0.022054
-0.043485, 0.080787, 0.274441
-0.495205, -0.051589, 0.718378
-0.116454, 0.146480, 0.578255
0.052074, -0.131170, 0.023648
-0.106700, -0.071373, 0.612588
0.058103, 0.072211, -0.126294
-0.127662, -0.249831, -0.051107
0.042969, 0.008666, 0.030581
-0.018775, -0.023598, -0.120084
0.217255, -0.026094, 0.142102
-0.003792, 0.002751, 0.002099
0.170715, -0.037396, -0.021771
-0.013392, -0.025903, -0.018973
0.222493, 0.226761, -0.074740
-0.201176, 0.503451, -0.439144
0.113663, 0.056578, 0.224317
-0.124803, 0.588445, -0.651201
0.084199, 0.042139, 0.166133
-0.042033, 0.128026, -0.234264
-0.234268, -0.272775, 0.396491
0.212675, 0.246455, 0.675964
-0.055456, -0.533454, -0.079767
-0.309073, -0.267017, -0.001387
-0.282380, -0.685446, -0.170410
-0.031364, 0.100000, -0.055231
-0.085532, 0.055247, 0.119738
-0.002580, -0.005940, -0.033408
-0.287364, -0.635095, -0.256162
-0.438133, 0.175677, 0.729357
-0.006508, 0.245813, -0.511582
-0.665988, 0.369132, -0.261751
0.071058, 0.202565, -0.047256
-0.287235, 0.292220, -0.828676
-0.026360, -0.039597, 0.088610
-0.009291, -0.078301, 0.122347
0.638906, 0.367343, -0.126436
0.530419, -0.679928, 0.129426
0.113295, 0.031882, -0.935950
0.151726, 0.012763, -0.139003
0.807606, 0.001493, 0.332420
-0.103100, -0.263064, -0.075768
-0.017380, -0.137661, -0.271888
-0.365245, -0.229145, -0.472171
-0.102551, 0.433851, -0.023043
-0.189890, 0.295597, 0.024192
0.814802, -0.082229, 0.179195
-0.555706, -0.340113, 0.181887
0.413961, -0.338405, -0.075939
0.284359, 0.869820, -0.083588
0.090375, -0.439799, 0.187548
0.209123, -0.065798, -0.774386
0.303215, 0.040868, -0.455549
0.021880, -0.040667, 0.281111
-0.004481, -0.008744, 0.234447
0.033191, -0.022967, 0.469144
-0.258844, -0.173797, 0.653332
-0.381053, 0.232322, -0.660321
0.291754, -0.001005, -0.082494
0.959179, -0.226232, 0.024099
-0.008707, 0.046400, 0.750771
-0.373526, 0.058461, 0.484636
-0.405142, -0.100930, 0.874329
-0.074424, 0.055966, 0.084615
-0.038288, -0.020637, -0.793999
-0.084440, -0.066709, -0.311336
0.031327, -0.033575, 0.295489
-0.015824, -0.039136, 0.258591
0.015329, -0.058791, 0.305278
-0.029683, -0.189200, 0.385155
-0.006746, 0.030630, 0.926444
-0.028083, 0.007426, 0.033343
-0.649014, -0.290465, 0.589186
-0.135178, -0.246657, 0.411935
0.820262, -0.201950, -0.104549
-0.285085, 0.004772, -0.320199
-0.054328, 0.091058, -0.198938
0.181900, -0.119987, 0.081779
0.012000, -0.665520, 0.654344
-0.024401, -0.106405, -0.061369
-0.001300, 0.094862, -0.384234
0.052929, 0.580391, -0.049540
-0.590890, 0.100447, -0.004234
-0.120866, -0.479276, -0.472382
0.309148, 0.013961, -0.757197
0.258472, 0.130339, -0.248005
0.105118, 0.130486, -0.171237
0.153435, 0.124648, -0.331549
0.020846, 0.015920, 0.132482
0.273882, 0.132443, -0.075627
-0.056438, 0.181310, 0.039443
0.238036, 0.175174, 0.138500
0.708330, 0.092124, 0.625471
0.108565, -0.059300, -0.114163
-0.184501, -0.030239, -0.129420
0.606180, 0.074735, -0.447395
0.132173, 0.058903, -0.104446
0.588263, 0.121714, -0.793313
-0.535667, -0.332987, 0.071867
0.026683, 0.177242, -0.257245
-0.000831, 0.003780, -0.249551
0.461381, 0.530610, 0.702292
-0.371834, 0.270329, 0.163279
-0.045518, 0.032926, -0.274197
0.660831, 0.273109, -0.507134
0.911377, 0.261251, 0.096899
0.061233, -0.093469, 0.147009
0.279005, 0.245229, 0.295911
-0.412110, 0.082378, -0.079519
-0.010360, 0.008350, 0.179844
0.542292, -0.670399, 0.151979
0.303542, -0.190868, -0.864694
0.170645, 0.188568, -0.086545
-0.041028, 0.032917, 0.245632
0.018503, 0.048030, -0.102814
0.158647, 0.043689, 0.574021
-0.060201, -0.034276, -0.102954
0.035977, 0.121707, -0.497884
-0.093036, -0.033186, -0.192931
-0.396045, 0.070782, -0.057385
-0.545034, -0.529775, -0.242590
-0.370247, 0.491079, 0.077664
0.018574, 0.512600, 0.362793
-0.021104, -0.326347, -0.154432
-0.372913, -0.318203, -0.634153
0.232868, -0.562088, -0.437264
0.577753, -0.054415, 0.648784
-0.070393, -0.037087, -0.040258
-0.295075, 0.505942, -0.058729
-0.026637, 0.028912, 0.013619
0.024744, -0.108260, -0.328395
-0.601045, -0.099813, 0.495024
-0.023796, -0.056976, -0.193628
-0.000116, 0.091220, 0.101825
-0.066743, 0.081912, 0.049226
0.007986, -0.168675, 0.021405
0.057563, 0.081752, -0.041709
0.040094, -0.183700, -0.897748
0.036228, 0.020039, 0.059555
0.026061, -0.094711, -0.221413
-0.051930, -0.004731, -0.041778
0.671242, -0.211752, 0.362574
0.316079, -0.148051, 0.056237
-0.627842, -0.703392, 0.098062
-0.094836, 0.598009, -0.449122
0.126438, -0.055874, 0.334799
0.101300, 0.169528, 0.141023
0.048860, 0.107611, 0.010581
-0.117372, -0.428510, 0.213088
-0.293922, 0.246314, 0.167255
-0.088347, -0.175368, 0.687972
-0.262741, -0.044212, 0.666809
-0.116353, -0.280211, -0.167825
-0.007053, 0.028453, -0.107828
0.419131, -0.002082, -0.851356
0.276004, -0.128691, 0.160189
0.060279, -0.042486, 0.021519
-0.009283, 0.064385, -0.021807
0.151401, -0.024386, -0.209505
0.648508, 0.096881, -0.475801
0.092414, -0.020533, -0.064607
0.503112, -0.146981, -0.251209
0.039801, 0.156403, 0.138179
0.001495, 0.037226, -0.189709
-0.009347, -0.024421, 0.013193
-0.145564, 0.263407, 0.462899
-0.059440, 0.022232, 0.539671
-0.115239, -0.427410, 0.458654
0.065470, -0.024437, -0.058625
0.235856, -0.162076, -0.103654
0.008589, 0.017530, -0.007106
0.000082, -0.000077, -0.102548
0.267075, -0.396585, -0.142601
-0.390614, 0.196924, 0.385813
-0.883412, 0.228617, -0.082969
0.146690, -0.182303, 0.128704
0.050851, -0.071701, 0.828485
0.016720, 0.021721, 0.026884
0.071867, 0.091933, 0.070356
0.140990, -0.175267, 0.498308
0.002430, 0.004061, 0.553199
-0.085653, 0.087496, -0.222862
